,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
63,2612261960,2612261960,congressedits,,I’m a bot that tweets anonymous Wikipedia edits that are made from IP addresses in the US Congress. You can find the code at https://t.co/za1ETfrhJk,https://t.co/9VX5jhxveA,61537,70,926,Tue Jul 08 20:12:42 +0000 2014,68,False,2011,en,"{'retweeted': False, 'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 1, 'id_str': '982362323460481025', 'in_reply_to_screen_name': None, 'possibly_sensitive': False, 'favorite_count': 9, 'contributors': None, 'favorited': False, 'created_at': 'Fri Apr 06 21:00:03 +0000 2018', 'is_quote_status': False, 'text': 'Kristi Noem Wikipedia article edited anonymously from US House of Representatives https://t.co/vXWEOXz6Wr https://t.co/7gqhwDVDjA', 'in_reply_to_status_id': None, 'entities': {'urls': [{'expanded_url': 'https://en.wikipedia.org/w/index.php?diff=835146167&oldid=834498093', 'display_url': 'en.wikipedia.org/w/index.php?di…', 'url': 'https://t.co/vXWEOXz6Wr', 'indices': [82, 105]}], 'hashtags': [], 'symbols': [], 'user_mentions': [], 'media': [{'expanded_url': 'https://twitter.com/congressedits/status/982362323460481025/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaINUe9VQAMIRrU.png', 'id_str': '982362314279043075', 'id': 982362314279043075, 'display_url': 'pic.twitter.com/7gqhwDVDjA', 'url': 'https://t.co/7gqhwDVDjA', 'media_url': 'http://pbs.twimg.com/media/DaINUe9VQAMIRrU.png', 'indices': [106, 129], 'sizes': {'medium': {'resize': 'fit', 'h': 1200, 'w': 711}, 'large': {'resize': 'fit', 'h': 1475, 'w': 874}, 'small': {'resize': 'fit', 'h': 680, 'w': 403}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/congressedits/status/982362323460481025/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaINUe9VQAMIRrU.png', 'id_str': '982362314279043075', 'id': 982362314279043075, 'display_url': 'pic.twitter.com/7gqhwDVDjA', 'url': 'https://t.co/7gqhwDVDjA', 'media_url': 'http://pbs.twimg.com/media/DaINUe9VQAMIRrU.png', 'indices': [106, 129], 'sizes': {'medium': {'resize': 'fit', 'h': 1200, 'w': 711}, 'large': {'resize': 'fit', 'h': 1475, 'w': 874}, 'small': {'resize': 'fit', 'h': 680, 'w': 403}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>', 'id': 982362323460481025, 'lang': 'en'}",False,False,False,congress-edits,1
64,2654817222,2654817222,oiledits,,I’m a bot that tweets anonymous Wikipedia edits made from the IPs of oil companies and defense contractors. Based on @congressedits.,http://t.co/3e7NaZr4NI,1183,82,45,Thu Jul 17 20:35:23 +0000 2014,21,False,614,en,"{'in_reply_to_status_id_str': '704451668470075392', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '704479338113187840', 'in_reply_to_screen_name': 'Grarak', 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Tue Mar 01 01:32:17 +0000 2016', 'is_quote_status': False, 'text': ""@Grarak you're doing god's work, grarak"", 'in_reply_to_status_id': 704451668470075392, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 395801714, 'name': 'Willi Ye', 'indices': [0, 7], 'id_str': '395801714', 'screen_name': 'Grarak'}]}, 'in_reply_to_user_id_str': '395801714', 'in_reply_to_user_id': 395801714, 'truncated': False, 'geo': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'id': 704479338113187840, 'contributors': None}",False,False,False,oil-edits,1
65,2668592653,2668592653,LSystemBot,,http://t.co/4PHOPJ3bDL,https://t.co/5QM83xZ6ax,2323,0,193,Tue Jul 22 06:13:23 +0000 2014,58,False,47261,en,"{'retweeted': False, 'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '982698286837452801', 'in_reply_to_screen_name': None, 'possibly_sensitive': False, 'favorite_count': 0, 'contributors': None, 'favorited': False, 'created_at': 'Sat Apr 07 19:15:03 +0000 2018', 'is_quote_status': False, 'text': '{""start"":""JIIF"",""rules"":{""F"":""FDFTFFDJJ"",""D"":""T"",""J"":""TF-"",""I"":""[]F[+J]DIFJ"",""T"":""D+F""},""a"":45,""iter"":7} https://t.co/xJPqLZXbjo', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [], 'media': [{'expanded_url': 'https://twitter.com/LSystemBot/status/982698286837452801/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM-4j6VAAA3SBW.jpg', 'id_str': '982698285130383360', 'id': 982698285130383360, 'display_url': 'pic.twitter.com/xJPqLZXbjo', 'url': 'https://t.co/xJPqLZXbjo', 'media_url': 'http://pbs.twimg.com/media/DaM-4j6VAAA3SBW.jpg', 'indices': [105, 128], 'sizes': {'medium': {'resize': 'fit', 'h': 512, 'w': 1024}, 'large': {'resize': 'fit', 'h': 512, 'w': 1024}, 'small': {'resize': 'fit', 'h': 340, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/LSystemBot/status/982698286837452801/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM-4j6VAAA3SBW.jpg', 'id_str': '982698285130383360', 'id': 982698285130383360, 'display_url': 'pic.twitter.com/xJPqLZXbjo', 'url': 'https://t.co/xJPqLZXbjo', 'media_url': 'http://pbs.twimg.com/media/DaM-4j6VAAA3SBW.jpg', 'indices': [105, 128], 'sizes': {'medium': {'resize': 'fit', 'h': 512, 'w': 1024}, 'large': {'resize': 'fit', 'h': 512, 'w': 1024}, 'small': {'resize': 'fit', 'h': 340, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://github.com/Objelisks/lsystembot"" rel=""nofollow"">LSystemBot</a>', 'id': 982698286837452801, 'lang': 'en'}",False,False,False,LSystemBot 2.0,1
66,2713246598,2713246598,tldr_bot,In a secret robot base.,I am programmed to tweet the news in a condensed version so you don't actually have to read it. #news #breakingnews #media,http://t.co/NcBovTnTkX,17,158,3,Thu Aug 07 00:04:40 +0000 2014,0,False,525,en,"{'retweeted': False, 'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 52, 'id_str': '506495667687026690', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'contributors': None, 'favorited': False, 'created_at': 'Mon Sep 01 17:35:52 +0000 2014', 'is_quote_status': False, 'text': 'RT @ClickHole: RT if you are working today. #LaborDay', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [{'indices': [44, 53], 'text': 'LaborDay'}], 'symbols': [], 'user_mentions': [{'id': 2377815434, 'name': 'ClickHole', 'indices': [3, 13], 'id_str': '2377815434', 'screen_name': 'ClickHole'}]}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'retweeted_status': {'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 52, 'id_str': '506494231859298304', 'in_reply_to_screen_name': None, 'favorite_count': 25, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Mon Sep 01 17:30:09 +0000 2014', 'is_quote_status': False, 'text': 'RT if you are working today. #LaborDay', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [{'indices': [29, 38], 'text': 'LaborDay'}], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>', 'id': 506494231859298304, 'contributors': None}, 'geo': None, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>', 'id': 506495667687026690, 'lang': 'en'}",False,False,False,Smug Robot,1
67,2766206647,2766206647,WrongRobot,,I am a robot who trys to correct your mistakes. Currently educating people on how to spell the word definitely. (Created by: @LukeBro),,13,3,3,Mon Aug 25 12:15:04 +0000 2014,701,False,854,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '504786663936393216', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Thu Aug 28 00:24:53 +0000 2014', 'is_quote_status': False, 'text': '@bvsvd_ If you put an A in ""definitely,"" then you\'re definitely wrong.', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://twitter.com/WrongRobot"" rel=""nofollow"">You Messed With The Wrong Robot</a>', 'id': 504786663936393216, 'contributors': None}",False,False,False,Definitely A Robot,1
68,2768374981,2768374981,ducknoteprice,,,,4,0,4,Mon Aug 25 23:17:59 +0000 2014,0,False,1050,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '703263569035526146', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Fri Feb 26 17:01:15 +0000 2016', 'is_quote_status': False, 'text': 'The average price of duckNote across all exchanges is 0.000085 USD', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://l50.co/cryptobot"" rel=""nofollow"">Ducknote Price</a>', 'id': 703263569035526146, 'contributors': None}",True,False,False,duckNote,1
69,2770883796,2770883796,Psykokwak_fr,,"Psykokwak est un étrange Pokémon mi-aquatique, mi-psy. Ce pauvre Pokémon a la migraine en permanence..",http://t.co/v3hthN8xiP,70,0,8,Tue Aug 26 19:12:22 +0000 2014,1,False,9057,fr,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 1, 'id_str': '648184834528047104', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'pl', 'created_at': 'Sun Sep 27 17:18:01 +0000 2015', 'is_quote_status': False, 'text': 'Psyyyyko... kwaaaak !!', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'id': 648184834528047104, 'contributors': None}",True,False,False,コダック-Psykokwak (Bot),1
70,2785658785,2785658785,badpng,,"PNG re-encoder. Message me images. I like line art and fields of solid color best (photos get me over-excited). Gfx by @mcclure111, bot by @thricedotted.",https://t.co/LHylc1kj6K,1715,0,171,Tue Sep 02 09:45:19 +0000 2014,5106,False,57061,en,"{'retweeted': False, 'in_reply_to_status_id_str': '760106201581490177', 'place': None, 'coordinates': None, 'retweet_count': 4, 'id_str': '760106396201340928', 'in_reply_to_screen_name': 'imgbotrays', 'possibly_sensitive': False, 'favorite_count': 10, 'contributors': None, 'favorited': False, 'created_at': 'Mon Aug 01 13:34:21 +0000 2016', 'is_quote_status': False, 'text': '@imgbotrays https://t.co/ortFg7HVne', 'in_reply_to_status_id': 760106201581490177, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 719338264570826752, 'name': 'Img Rays', 'indices': [0, 11], 'id_str': '719338264570826752', 'screen_name': 'imgbotrays'}], 'media': [{'expanded_url': 'https://twitter.com/badpng/status/760106396201340928/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'id_str': '760106392623591425', 'id': 760106392623591425, 'display_url': 'pic.twitter.com/ortFg7HVne', 'url': 'https://t.co/ortFg7HVne', 'media_url': 'http://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'indices': [12, 35], 'sizes': {'small': {'resize': 'fit', 'h': 300, 'w': 300}, 'large': {'resize': 'fit', 'h': 300, 'w': 300}, 'medium': {'resize': 'fit', 'h': 300, 'w': 300}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/badpng/status/760106396201340928/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'id_str': '760106392623591425', 'id': 760106392623591425, 'display_url': 'pic.twitter.com/ortFg7HVne', 'url': 'https://t.co/ortFg7HVne', 'media_url': 'http://pbs.twimg.com/media/CoxwvKPVMAERM2F.png', 'indices': [12, 35], 'sizes': {'small': {'resize': 'fit', 'h': 300, 'w': 300}, 'large': {'resize': 'fit', 'h': 300, 'w': 300}, 'medium': {'resize': 'fit', 'h': 300, 'w': 300}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}}]}, 'in_reply_to_user_id_str': '719338264570826752', 'in_reply_to_user_id': 719338264570826752, 'truncated': False, 'geo': None, 'source': '<a href=""https://twitter.com/badpng"" rel=""nofollow"">badpng</a>', 'id': 760106396201340928, 'lang': 'und'}",True,False,False,badpng bot,1
71,2791288752,2791288752,racismdetector,,BEEP BOOP WHITE PEOPLE,,1,0,5,Fri Sep 05 07:10:40 +0000 2014,172,False,1,en-gb,,False,False,False,Racism Detector Bot,1
72,2802530325,2802530325,AnoncoinPrice,,,http://t.co/j3kiA3KRKF,1405,14,158,Fri Oct 03 19:02:50 +0000 2014,0,False,24220,en,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '888589134931087360', 'in_reply_to_screen_name': None, 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Sat Jul 22 02:38:53 +0000 2017', 'is_quote_status': False, 'text': ""#Anoncoin/#ANC price now: $1.76, that's 8.20% change in 1hour. 12.56% past day, and 62.43% in the past week! #Bitcoin is $2724.81"", 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [{'indices': [0, 9], 'text': 'Anoncoin'}, {'indices': [10, 14], 'text': 'ANC'}, {'indices': [109, 117], 'text': 'Bitcoin'}], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""https://anoncoin.net"" rel=""nofollow"">AnoncoinPrice</a>', 'id': 888589134931087360, 'contributors': None}",False,False,False,Anoncoin Price,1
73,2802867446,2802867446,pixelsorter,internet,created by @wayspurrchen. learn how to use me at http://t.co/YOSQRJhPkk!,http://t.co/YOSQRJhPkk,4317,3,329,Thu Sep 11 02:35:10 +0000 2014,15,False,226146,en,"{'retweeted': False, 'in_reply_to_status_id_str': '982699230409166848', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '982699255835086849', 'in_reply_to_screen_name': 'CommonsBot', 'possibly_sensitive': False, 'favorite_count': 0, 'contributors': None, 'favorited': False, 'created_at': 'Sat Apr 07 19:18:54 +0000 2018', 'is_quote_status': False, 'text': '.@CommonsBot: hi https://t.co/a9OpkRA8Cu', 'in_reply_to_status_id': 982699230409166848, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 2892078532, 'name': 'CommonsBot', 'indices': [1, 12], 'id_str': '2892078532', 'screen_name': 'CommonsBot'}], 'media': [{'expanded_url': 'https://twitter.com/pixelsorter/status/982699255835086849/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM_w6WXkAEcfNH.jpg', 'id_str': '982699253226246145', 'id': 982699253226246145, 'display_url': 'pic.twitter.com/a9OpkRA8Cu', 'url': 'https://t.co/a9OpkRA8Cu', 'media_url': 'http://pbs.twimg.com/media/DaM_w6WXkAEcfNH.jpg', 'indices': [17, 40], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 333, 'w': 500}, 'small': {'resize': 'fit', 'h': 333, 'w': 500}, 'medium': {'resize': 'fit', 'h': 333, 'w': 500}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/pixelsorter/status/982699255835086849/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM_w6WXkAEcfNH.jpg', 'id_str': '982699253226246145', 'id': 982699253226246145, 'display_url': 'pic.twitter.com/a9OpkRA8Cu', 'url': 'https://t.co/a9OpkRA8Cu', 'media_url': 'http://pbs.twimg.com/media/DaM_w6WXkAEcfNH.jpg', 'indices': [17, 40], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 333, 'w': 500}, 'small': {'resize': 'fit', 'h': 333, 'w': 500}, 'medium': {'resize': 'fit', 'h': 333, 'w': 500}}}]}, 'in_reply_to_user_id_str': '2892078532', 'in_reply_to_user_id': 2892078532, 'truncated': False, 'geo': None, 'source': '<a href=""http://www.glitchet.com/pixelsorter"" rel=""nofollow"">PixelSorter</a>', 'id': 982699255835086849, 'lang': 'und'}",True,False,False,Pixel Sorter,1
74,2808482336,2808482336,ClipArtBot,,"Tweet a picture at me and I'll reply with an improved version! Bot by @_Ninji, art from http://t.co/vUU2SFoL66 [Temporarily broken due to Twitter rate limits!]",,1392,1,123,Sun Sep 14 01:31:34 +0000 2014,0,False,66897,en,"{'retweeted': False, 'in_reply_to_status_id_str': '982689914776006656', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '982690024591446019', 'in_reply_to_screen_name': 'CommonsBot', 'possibly_sensitive': False, 'favorite_count': 0, 'contributors': None, 'favorited': False, 'created_at': 'Sat Apr 07 18:42:14 +0000 2018', 'is_quote_status': False, 'text': ""@CommonsBot Beautiful! I've made your image 92.2% prettier. Enjoy! https://t.co/2Etv9YwnF2"", 'in_reply_to_status_id': 982689914776006656, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 2892078532, 'name': 'CommonsBot', 'indices': [0, 11], 'id_str': '2892078532', 'screen_name': 'CommonsBot'}], 'media': [{'expanded_url': 'https://twitter.com/ClipArtBot/status/982690024591446019/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM3Xo3XcAAH9qF.jpg', 'id_str': '982690022943059968', 'id': 982690022943059968, 'display_url': 'pic.twitter.com/2Etv9YwnF2', 'url': 'https://t.co/2Etv9YwnF2', 'media_url': 'http://pbs.twimg.com/media/DaM3Xo3XcAAH9qF.jpg', 'indices': [67, 90], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 500, 'w': 500}, 'small': {'resize': 'fit', 'h': 500, 'w': 500}, 'medium': {'resize': 'fit', 'h': 500, 'w': 500}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/ClipArtBot/status/982690024591446019/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaM3Xo3XcAAH9qF.jpg', 'id_str': '982690022943059968', 'id': 982690022943059968, 'display_url': 'pic.twitter.com/2Etv9YwnF2', 'url': 'https://t.co/2Etv9YwnF2', 'media_url': 'http://pbs.twimg.com/media/DaM3Xo3XcAAH9qF.jpg', 'indices': [67, 90], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 500, 'w': 500}, 'small': {'resize': 'fit', 'h': 500, 'w': 500}, 'medium': {'resize': 'fit', 'h': 500, 'w': 500}}}]}, 'in_reply_to_user_id_str': '2892078532', 'in_reply_to_user_id': 2892078532, 'truncated': False, 'geo': None, 'source': '<a href=""http://treeki.rustedlogic.net/placeholder"" rel=""nofollow"">Clip Artist</a>', 'id': 982690024591446019, 'lang': 'en'}",True,False,False,Clip Art Bot,1
75,2821811304,2821811304,iknowwwright,i know right?,i know right? #wowwwnetwork,,555,788,16,Sat Sep 20 12:53:13 +0000 2014,2,False,93873,en,"{'in_reply_to_status_id_str': '616041626948005892', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '616041629883863041', 'in_reply_to_screen_name': 'AytunKaanCoban', 'favorite_count': 0, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Wed Jul 01 00:32:24 +0000 2015', 'is_quote_status': False, 'text': '@AytunKaanCoban I know right?', 'in_reply_to_status_id': 616041626948005892, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 439623705, 'name': 'Leon', 'indices': [0, 15], 'id_str': '439623705', 'screen_name': 'AytunKaanCoban'}]}, 'in_reply_to_user_id_str': '439623705', 'in_reply_to_user_id': 439623705, 'truncated': False, 'geo': None, 'source': '<a href=""http://iknowright.com/"" rel=""nofollow"">I Know Right?</a>', 'id': 616041629883863041, 'contributors': None}",True,False,False,i know right?,1
76,2836032643,2836032643,plzrevisit,,Tweet me an image and I'll glitch it using http://t.co/fOUAcVPdjs. Complaints: @beaugunderson,,265,94,54,Tue Sep 30 21:27:53 +0000 2014,0,False,5099,en,"{'retweeted': False, 'in_reply_to_status_id_str': '542169156422877184', 'place': None, 'coordinates': None, 'retweet_count': 2, 'id_str': '542169182637670401', 'in_reply_to_screen_name': 'ChiefCube', 'possibly_sensitive': False, 'favorite_count': 9, 'contributors': None, 'favorited': False, 'created_at': 'Tue Dec 09 04:09:40 +0000 2014', 'is_quote_status': False, 'text': '✨ @Cubes300 http://t.co/obVde6dIEf', 'in_reply_to_status_id': 542169156422877184, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'id': 3231317821, 'name': '圖案', 'indices': [2, 11], 'id_str': '3231317821', 'screen_name': 'cubes300'}], 'media': [{'expanded_url': 'https://twitter.com/plzrevisit/status/542169182637670401/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'id_str': '542169182562185216', 'id': 542169182562185216, 'display_url': 'pic.twitter.com/obVde6dIEf', 'url': 'http://t.co/obVde6dIEf', 'media_url': 'http://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'indices': [12, 34], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 600, 'w': 600}, 'small': {'resize': 'fit', 'h': 600, 'w': 600}, 'medium': {'resize': 'fit', 'h': 600, 'w': 600}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/plzrevisit/status/542169182637670401/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'id_str': '542169182562185216', 'id': 542169182562185216, 'display_url': 'pic.twitter.com/obVde6dIEf', 'url': 'http://t.co/obVde6dIEf', 'media_url': 'http://pbs.twimg.com/media/B4Yr_77IcAAPnlN.png', 'indices': [12, 34], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 600, 'w': 600}, 'small': {'resize': 'fit', 'h': 600, 'w': 600}, 'medium': {'resize': 'fit', 'h': 600, 'w': 600}}}]}, 'in_reply_to_user_id_str': '2477799842', 'in_reply_to_user_id': 2477799842, 'truncated': False, 'geo': None, 'source': '<a href=""http://beaugunderson.com/plz-revisit/"" rel=""nofollow"">Plz Revisit</a>', 'id': 542169182637670401, 'lang': 'und'}",True,False,False,Plz Revisit,1
77,2855346988,2855346988,Yolowbot,,,,1095,1708,3,Sat Nov 01 18:02:36 +0000 2014,0,False,85162,fr,"{'in_reply_to_status_id_str': None, 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '638468765622120448', 'in_reply_to_screen_name': None, 'favorite_count': 2, 'retweeted': False, 'favorited': False, 'lang': 'en', 'created_at': 'Mon Aug 31 21:49:50 +0000 2015', 'is_quote_status': False, 'text': 'GO RT ET LE YOLO VAINCRA\nGO RT AND THE YOLO WILL WIN', 'in_reply_to_status_id': None, 'entities': {'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': []}, 'in_reply_to_user_id_str': None, 'in_reply_to_user_id': None, 'truncated': False, 'geo': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'id': 638468765622120448, 'contributors': None}",True,False,False,Yolowbot,1
78,2865812463,2865812463,Lowpolybot,The Internet,"A Twitter bot by @Quasimondo that creates random low-polygon versions of pictures it receives.https://t.co/ItJbIIQj01 
#bot2bot was invented here.",http://t.co/w2VVpXExUo,5693,57,356,Fri Nov 07 16:14:12 +0000 2014,16,False,496909,en,"{'retweeted': False, 'in_reply_to_status_id_str': '982704480180490241', 'place': None, 'coordinates': None, 'retweet_count': 0, 'id_str': '982704629690654722', 'in_reply_to_screen_name': 'b425f3137ef04b6', 'possibly_sensitive': False, 'favorite_count': 0, 'contributors': None, 'favorited': False, 'created_at': 'Sat Apr 07 19:40:16 +0000 2018', 'is_quote_status': False, 'text': '@b425f3137ef04b6 Your picture is ready:\n#triangles #gradient #noedges https://t.co/9Jg6so5vJu', 'in_reply_to_status_id': 982704480180490241, 'entities': {'urls': [], 'hashtags': [{'indices': [40, 50], 'text': 'triangles'}, {'indices': [51, 60], 'text': 'gradient'}, {'indices': [61, 69], 'text': 'noedges'}], 'symbols': [], 'user_mentions': [{'id': 3148763804, 'name': 'Rabid Angel', 'indices': [0, 16], 'id_str': '3148763804', 'screen_name': 'b425f3137ef04b6'}], 'media': [{'expanded_url': 'https://twitter.com/Lowpolybot/status/982704629690654722/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaNEpwwW4AAVODJ.jpg', 'id_str': '982704627949953024', 'id': 982704627949953024, 'display_url': 'pic.twitter.com/9Jg6so5vJu', 'url': 'https://t.co/9Jg6so5vJu', 'media_url': 'http://pbs.twimg.com/media/DaNEpwwW4AAVODJ.jpg', 'indices': [70, 93], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 799, 'w': 773}, 'small': {'resize': 'fit', 'h': 680, 'w': 658}, 'medium': {'resize': 'fit', 'h': 799, 'w': 773}}}]}, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/Lowpolybot/status/982704629690654722/photo/1', 'type': 'photo', 'media_url_https': 'https://pbs.twimg.com/media/DaNEpwwW4AAVODJ.jpg', 'id_str': '982704627949953024', 'id': 982704627949953024, 'display_url': 'pic.twitter.com/9Jg6so5vJu', 'url': 'https://t.co/9Jg6so5vJu', 'media_url': 'http://pbs.twimg.com/media/DaNEpwwW4AAVODJ.jpg', 'indices': [70, 93], 'sizes': {'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'large': {'resize': 'fit', 'h': 799, 'w': 773}, 'small': {'resize': 'fit', 'h': 680, 'w': 658}, 'medium': {'resize': 'fit', 'h': 799, 'w': 773}}}]}, 'in_reply_to_user_id_str': '3148763804', 'in_reply_to_user_id': 3148763804, 'truncated': False, 'geo': None, 'source': '<a href=""http://lowpolybot.tumblr.com"" rel=""nofollow"">Lowpolybot</a>', 'id': 982704629690654722, 'lang': 'en'}",False,False,False,Lowpoly Bot,1
